time,time,std,latency,all_std,mean_latency,category
2019-02-12 00:02:00,2019-02-12 00:02:59.766656,0.17373213642458846,0.5646420000000004,0.4664358083292133,0.28446784210532683,Inconsistent
2019-02-12 00:02:00,2019-02-12 00:02:00.854161,0.3760315818305065,0.06733100000000207,0.4649559448170645,0.22200281250007567,Good
2019-02-12 00:02:00,2019-02-12 00:02:05.394543,0.00499908262791309,0.07384699999999945,0.4689446523368268,0.2677344705883065,Good
2019-02-12 00:02:00,2019-02-12 00:02:56.211193,0.028875650562322164,0.2877790000000283,0.466240570150335,0.2697277222222895,Inconsistent
2019-02-12 00:02:00,2019-02-12 00:02:04.034960,0.003748643945895026,0.06491400000000261,0.4673634457681758,0.2295660000000865,Good
2019-02-12 00:02:00,2019-02-12 00:02:56.271052,0.0031160175064387967,0.05305000000010345,0.46658934190133505,0.2692784444445117,Good
2019-02-12 00:02:00,2019-02-12 00:02:55.695355,0.0007725685575604497,0.03930800000000218,0.4675791093383739,0.26713111111117843,Good
2019-02-12 00:02:00,2019-02-12 00:02:05.236514,1.1045164604697533,1.1943409999996408,0.4710622295266128,0.2938843333334141,Bad
2019-02-12 00:02:00,2019-02-12 00:02:05.313264,0.005365391220987097,0.06937399999999923,0.4700064232298543,0.2798524375000757,Good
2019-02-12 00:02:00,2019-02-12 00:02:05.653433,0.038068630394098905,0.251758999999991,0.467605707519579,0.2668469444445117,Good
2019-02-12 00:02:00,2019-02-12 00:02:55.916604,0.2558017292252993,0.09321400000000483,0.4675782519585607,0.2671211666667339,Good
2019-02-12 00:02:00,2019-02-12 00:02:55.647793,0.0006201483514392896,0.06106499999999755,0.4675749781531083,0.2671515000000673,Good
2019-02-12 00:02:00,2019-02-12 00:02:55.816487,0.0035041095496027262,0.05300399999999255,0.4675755646621613,0.2674725555556228,Good
2019-02-12 00:03:00,2019-02-12 00:03:55.089909,0.009560963336758556,0.3341639999997157,0.4572254199409375,0.22384300000006735,Inconsistent
2019-02-12 00:03:00,2019-02-12 00:03:55.633597,0.0006411963384639424,0.06054849999999878,0.4582849421043087,0.2088071111111785,Good
2019-02-12 00:03:00,2019-02-12 00:03:55.897778,0.25583720055673864,0.09432050000000243,0.4573435671128969,0.2103362222222896,Good
2019-02-12 00:03:00,2019-02-12 00:03:55.795111,0.0033503021028051115,0.05303399999999628,0.4573411596864225,0.20797938888895626,Good
2019-02-12 00:03:00,2019-02-12 00:03:03.617631,0.036401867851497266,0.2846374999999955,0.4620572092260536,0.2438773636364187,Inconsistent
2019-02-12 00:03:00,2019-02-12 00:03:55.734769,0.002634265096302223,0.050486999999977314,0.4583287200050487,0.2080537222222896,Good
2019-02-12 00:03:00,2019-02-12 00:03:03.220156,0.005096850573879705,0.06815299999999963,0.4643780682352497,0.2491076000000605,Good
2019-02-12 00:03:00,2019-02-12 00:03:03.000966,0.0035648410138926522,0.0637625000000013,0.4643968776623725,0.2586957894737479,Good
2019-02-12 00:03:00,2019-02-12 00:03:57.252027,0.03008676390297092,1.0455344999999878,0.4596528277265081,0.26026833333340066,Inconsistent
2019-02-12 00:03:00,2019-02-12 00:03:55.566861,0.13297492581394196,0.4598985000000006,0.4573377665025011,0.2304790555556229,Inconsistent
2019-02-12 00:03:00,2019-02-12 00:03:55.681253,0.0007838643579641713,0.039774000000001086,0.4583053531908573,0.20765016666673405,Good
2019-02-12 00:03:00,2019-02-12 00:03:56.138350,0.027596216719904844,0.2608825000000142,0.4560431158979535,0.2181568888889562,Inconsistent
2019-02-12 00:03:00,2019-02-12 00:03:03.293105,0.00476014455648479,0.06974049999999972,0.4633628187032731,0.2403707619048196,Good
2019-02-12 00:03:00,2019-02-12 00:03:56.198584,0.0031160900544922837,0.053286000000051716,0.4563625448552963,0.20949189473690588,Good
2019-02-12 00:04:00,2019-02-12 00:04:01.099747,0.0031769544996291823,0.06531699999999889,0.4581495552200652,0.2568828235294831,Good
2019-02-12 00:04:00,2019-02-12 00:04:01.027665,0.3583495806220732,0.07195000000000211,0.4591675446806652,0.26885568750007577,Good
2019-02-12 00:04:00,2019-02-12 00:04:59.970426,0.23137928217291198,0.452692000000001,0.3560318146119853,0.3750868947369059,Inconsistent
2019-02-12 00:04:00,2019-02-12 00:04:56.903752,0.18082110070582655,0.6252560000001035,0.3545343866192713,0.34003964705889483,Inconsistent
2019-02-12 00:04:00,2019-02-12 00:04:04.324163,0.23295229648295404,0.8386029999999993,0.4541761689139995,0.3168335333334141,Inconsistent
2019-02-12 00:04:00,2019-02-12 00:04:55.569590,0.12649559661885162,0.4645800000000012,0.3559598897361351,0.2987253529412477,Inconsistent
2019-02-12 00:04:00,2019-02-12 00:04:03.387405,0.003620952315691675,0.059585000000002615,0.4534956340502919,0.2820944000000808,Good
2019-02-12 00:04:00,2019-02-12 00:04:55.743417,0.002505417420605058,0.054163999999954617,0.35396846463261405,0.2991110588236007,Good
2019-02-12 00:04:00,2019-02-12 00:04:57.976436,0.029099925659932493,1.065626999999976,0.3550395140535835,0.3412345882353654,Inconsistent
2019-02-12 00:04:00,2019-02-12 00:04:04.396460,0.0046304541126698994,0.06579399999999948,0.4531703221201772,0.3011435625000758,Good
2019-02-12 00:04:00,2019-02-12 00:04:55.993936,0.24271529984853896,0.18253800000000486,0.3503122427170348,0.30427441176477715,Good
2019-02-12 00:04:00,2019-02-12 00:04:55.682379,0.0007478870225628481,0.04004900000000218,0.3546405554157297,0.2986644705883066,Good
2019-02-12 00:04:00,2019-02-12 00:04:00.948826,0.23988820818770595,1.301115000000001,0.4602096091032022,0.2819827333334141,Inconsistent
2019-02-12 00:04:00,2019-02-12 00:04:59.130172,0.2372285015340444,0.8966720000000004,0.3544395618373164,0.349623166666734,Inconsistent
2019-02-12 00:04:00,2019-02-12 00:04:04.663614,0.03670475560996272,0.260545999999991,0.451890448577683,0.2987554705883066,Good
2019-02-12 00:04:00,2019-02-12 00:04:55.804476,0.0033553678153970183,0.05372999999999256,0.3533003534291695,0.2991502352941889,Good
2019-02-12 00:04:00,2019-02-12 00:04:56.271130,0.018508876794594144,0.2702610000000284,0.3519705049017814,0.3222136250000757,Good
2019-02-12 00:04:00,2019-02-12 00:04:55.635140,0.0007330079014922568,0.05918799999999756,0.3552664153709035,0.29867570588242426,Good
2019-02-12 00:04:00,2019-02-12 00:04:55.095864,0.009498234124433586,0.3226849999994313,0.35665680903508123,0.2990247647059536,Inconsistent
2019-02-12 00:05:00,2019-02-12 00:05:56.360512,0.1723573403045676,0.3402160000000517,0.3528647596946864,0.2885432777778452,Inconsistent
2019-02-12 00:05:00,2019-02-12 00:05:55.559637,0.020579983803883973,0.4655485000000006,0.35516905451329833,0.3093240000000673,Inconsistent
2019-02-12 00:05:00,2019-02-12 00:05:58.316874,0.23161703344089601,0.4462420000000011,0.35205037513605075,0.2801671052632217,Inconsistent
2019-02-12 00:05:00,2019-02-12 00:05:03.036473,0.003821609813472232,0.059997500000001314,0.3550816101496736,0.3230272222222895,Good
2019-02-12 00:05:00,2019-02-12 00:05:55.734732,0.0025600046653259053,0.05395249999997731,0.3551734360297141,0.2865396111111784,Good
2019-02-12 00:05:00,2019-02-12 00:05:55.085969,0.010008903730314187,0.3174404999997157,0.3551407639922158,0.3013333333334007,Inconsistent
2019-02-12 00:05:00,2019-02-12 00:05:57.441587,0.027796578126362576,1.069728999999988,0.356504940391324,0.31346411111117845,Inconsistent
2019-02-12 00:05:00,2019-02-12 00:05:03.285264,0.0051335691719232145,0.06911299999999974,0.3550341039074984,0.2973450500000606,Good
2019-02-12 00:05:00,2019-02-12 00:05:03.205250,0.2446518635012468,0.4492909999999997,0.3550783810692788,0.30918257894743223,Inconsistent
2019-02-12 00:05:00,2019-02-12 00:05:00.043258,0.0031421658283282802,0.06556399999999944,0.35533752366127797,0.3596231000000606,Good
2019-02-12 00:05:00,2019-02-12 00:05:55.889496,0.2428542065516653,0.13745150000000242,0.35438762045565597,0.28829911111117845,Good
2019-02-12 00:05:00,2019-02-12 00:05:03.682196,0.045508633238517816,0.32498849999999546,0.35514467064898103,0.3138373500000606,Inconsistent
2019-02-12 00:05:00,2019-02-12 00:05:55.627073,0.0007417850991685501,0.059811499999998775,0.3551679828645561,0.2868715000000673,Good
2019-02-12 00:05:00,2019-02-12 00:05:55.788966,0.0033062149493297555,0.050464999999996284,0.3551724992681912,0.28615272222228955,Good
2019-02-12 00:05:00,2019-02-12 00:05:58.391975,0.000529977428324813,0.06620549999999945,0.35135491664822305,0.2694887500000606,Good
2019-02-12 00:05:00,2019-02-12 00:05:56.298775,0.046409798364109585,0.4020180000000284,0.35352067809925625,0.30227076470595365,Inconsistent
2019-02-12 00:05:00,2019-02-12 00:05:58.250332,0.23185444200049465,0.5898135000000003,0.35272396732188765,0.2924513888889562,Inconsistent
2019-02-12 00:05:00,2019-02-12 00:05:55.674284,0.0007254235533028904,0.03978550000000109,0.3551720750703252,0.2857789444445118,Good
2019-02-12 00:06:00,2019-02-12 00:06:55.099623,0.00999780411915238,0.3246349999994313,0.35323139767448697,0.22930641176477726,Inconsistent
2019-02-12 00:06:00,2019-02-12 00:06:55.856375,0.02652919833594501,0.09315400000000243,0.35228212318852736,0.2190599444445118,Good
2019-02-12 00:06:00,2019-02-12 00:06:56.171515,0.0475322979259844,0.3552105000000142,0.35206700106387817,0.2310620555556229,Inconsistent
2019-02-12 00:06:00,2019-02-12 00:06:58.996148,0.0017112402100093965,0.06029199999999889,0.3504870331229118,0.20801647058830666,Good
2019-02-12 00:06:00,2019-02-12 00:06:55.523904,0.02277975441074963,0.44174200000000063,0.3524033412137005,0.23973200000006736,Inconsistent
2019-02-12 00:06:00,2019-02-12 00:06:58.856404,0.2339020258229671,0.4886170000000007,0.3518537607008645,0.2273745333334142,Inconsistent
2019-02-12 00:06:00,2019-02-12 00:06:01.562358,0.2332642621230466,0.06253249999999963,0.35185499489401817,0.21705410526322172,Good
2019-02-12 00:06:00,2019-02-12 00:06:01.322506,0.0036817658608783907,0.0605255000000013,0.3525562634350849,0.2254967777778452,Good
2019-02-12 00:06:00,2019-02-12 00:06:01.632585,0.004896060867351497,0.06808549999999974,0.35116108936997703,0.20938835000006067,Good
2019-02-12 00:06:00,2019-02-12 00:06:55.639131,0.0007526855182790689,0.03909100000000109,0.35243637746665835,0.2160123333334007,Good
2019-02-12 00:06:00,2019-02-12 00:06:55.699549,0.0024286710650861503,0.05359899999997732,0.3523877448906021,0.21678650000006736,Good
2019-02-12 00:06:00,2019-02-12 00:06:55.593054,0.0007472971187218267,0.060886499999998775,0.3523631838718128,0.2172220555556229,Good
2019-02-12 00:06:00,2019-02-12 00:06:01.919546,0.04403729568368574,0.33484299999999545,0.3501656201254953,0.21276295238101015,Inconsistent
2019-02-12 00:06:00,2019-02-12 00:06:56.233585,0.17211701310469776,0.05514100000005173,0.3524157876757134,0.22180121052637966,Good
2019-02-12 00:06:00,2019-02-12 00:06:57.293000,0.028016748950460718,1.062840999999988,0.3571059617683131,0.2671600000000674,Inconsistent
2019-02-12 00:06:00,2019-02-12 00:06:58.928624,0.2316362232458419,0.06537000000000218,0.35116070532219823,0.21724925000007586,Good
2019-02-12 00:06:00,2019-02-12 00:06:55.754619,0.003209434933875457,0.04755999999999628,0.35240741026838435,0.21646311111117847,Good
2019-02-12 00:07:00,2019-02-12 00:07:58.820566,0.0017158757747969009,0.06252399999999944,0.32496123132117305,0.2288050000000607,Good
2019-02-12 00:07:00,2019-02-12 00:07:56.415300,0.18068726558184567,0.04665000000010347,0.3247824579221195,0.2200930588236008,Good
2019-02-12 00:07:00,2019-02-12 00:07:56.362118,0.07582290482230722,0.4636320000000284,0.32535791822364635,0.23093325000007586,Inconsistent
2019-02-12 00:07:00,2019-02-12 00:07:55.891673,0.02775588649774051,0.10109300000000483,0.3243487068899714,0.21145935294124785,Good
2019-02-12 00:07:00,2019-02-12 00:07:02.036621,0.004425905318636583,0.06655799999999948,0.3476521634254451,0.20373975000007585,Good
2019-02-12 00:07:00,2019-02-12 00:07:55.783604,0.003063097766069739,0.047079999999992565,0.32435057315731397,0.21103876470595373,Good
2019-02-12 00:07:00,2019-02-12 00:07:55.092227,0.010262950969092298,0.3203864999997157,0.3242490180983475,0.2152047777778452,Inconsistent
2019-02-12 00:07:00,2019-02-12 00:07:02.341426,0.04356343784795163,0.2977119999999909,0.3466769079305192,0.2092675294118361,Inconsistent
2019-02-12 00:07:00,2019-02-12 00:07:55.552328,0.01987912536029612,0.4529500000000013,0.3243628089799963,0.21088435294124785,Inconsistent
2019-02-12 00:07:00,2019-02-12 00:07:58.748595,0.2316485740224879,0.06532400000000109,0.3255886647269421,0.2374391578948007,Good
2019-02-12 00:07:00,2019-02-12 00:07:57.521291,0.028106535232580682,1.0988309999999757,0.32570168923470205,0.22285658823536547,Inconsistent
2019-02-12 00:07:00,2019-02-12 00:07:58.675969,0.2241042278718799,0.5730605000000003,0.32622031460109685,0.2470036666667341,Inconsistent
2019-02-12 00:07:00,2019-02-12 00:07:55.729828,0.0026487193001387983,0.05557399999995463,0.3243545501203127,0.2110881764706596,Good
2019-02-12 00:07:00,2019-02-12 00:07:01.781308,0.003785925014836615,0.059446000000002615,0.3490540290146664,0.2270840000000809,Good
2019-02-12 00:07:00,2019-02-12 00:07:01.963098,0.2332126744490576,0.06727299999999922,0.3483503628898042,0.2128852000000809,Good
2019-02-12 00:07:00,2019-02-12 00:07:55.620529,0.0007699474873965683,0.06148199999999756,0.3243609661925816,0.21089282352948316,Good
2019-02-12 00:07:00,2019-02-12 00:07:55.667688,0.0007597568386719705,0.039864000000002175,0.3243626232519292,0.2109636470588949,Good
2019-02-12 00:08:00,2019-02-12 00:08:56.308070,0.18071116467584397,0.04981750000005174,0.32590394483225915,0.2292330526316429,Good
2019-02-12 00:08:00,2019-02-12 00:08:55.933567,0.027719542342460383,0.09738600000000484,0.3258792699401209,0.2349572941177185,Good
2019-02-12 00:08:00,2019-02-12 00:08:59.843430,0.23720216251273674,0.5850440000000006,0.32574329517709555,0.2430506666667477,Inconsistent
2019-02-12 00:08:00,2019-02-12 00:08:59.990467,0.00186262646157022,0.06663499999999889,0.32574050753908984,0.2222905882353656,Good
2019-02-12 00:08:00,2019-02-12 00:08:57.416780,0.02944867912284549,1.1003849999999875,0.326078364554992,0.274838055555623,Inconsistent
2019-02-12 00:08:00,2019-02-12 00:08:01.101627,0.24457784257152945,0.06694899999999962,0.3265152573872234,0.2151985789474323,Good
2019-02-12 00:08:00,2019-02-12 00:08:55.707472,0.0005329668412845318,0.039650000000002183,0.3259062341788951,0.2348712352941891,Good
2019-02-12 00:08:00,2019-02-12 00:08:01.472245,0.03750155485479287,0.2962814999999954,0.3258668218341952,0.21164690476196255,Inconsistent
2019-02-12 00:08:00,2019-02-12 00:08:56.248506,0.0755343413033904,0.3859005000000142,0.3265042606755777,0.23902461111117865,Inconsistent
2019-02-12 00:08:00,2019-02-12 00:08:55.768243,0.002651630018149013,0.05401899999995464,0.3259051148132881,0.2347797647059538,Good
2019-02-12 00:08:00,2019-02-12 00:08:55.828986,0.003201948497409365,0.05380499999999256,0.3258827144784448,0.2351753529412479,Good
2019-02-12 00:08:00,2019-02-12 00:08:00.912076,0.0036982408205017006,0.0598865000000013,0.32716643123273303,0.2234526666667341,Good
2019-02-12 00:08:00,2019-02-12 00:08:59.916691,0.2427418352437592,0.06654500000000217,0.3257444943639149,0.2320190625000759,Good
2019-02-12 00:08:00,2019-02-12 00:08:01.169942,0.004906284211614989,0.06375949999999975,0.3258858514662084,0.2074867000000607,Good
2019-02-12 00:08:00,2019-02-12 00:08:55.661015,0.0008625477184953653,0.062122999999997576,0.3259125698202281,0.23488382352948325,Good
2019-02-12 00:08:00,2019-02-12 00:08:55.592487,0.019872973197601604,0.4534000000000013,0.3259147829460037,0.23484611764713026,Inconsistent
2019-02-12 00:08:00,2019-02-12 00:08:55.131704,0.014185600167214953,0.35447599999943136,0.3259201193526969,0.23481964705889494,Inconsistent
2019-02-12 00:09:00,2019-02-12 00:09:00.544624,0.0037261211064268398,0.0625610000000013,0.32636369276924954,0.2135408333334008,Good
2019-02-12 00:09:00,2019-02-12 00:09:57.276953,0.022585748950815908,1.082896499999988,0.32675961989570884,0.2695032222222897,Inconsistent
2019-02-12 00:09:00,2019-02-12 00:09:55.797850,0.0031095465124989807,0.05307799999999628,0.3260484818769732,0.2173537777778453,Good
2019-02-12 00:09:00,2019-02-12 00:09:55.901005,0.02752476558378148,0.09690450000000242,0.3260351515447308,0.21972144444451192,Good
2019-02-12 00:09:00,2019-02-12 00:09:01.213820,0.049885392430540784,0.34839599999999543,0.3258905489967683,0.23253716666673416,Inconsistent
2019-02-12 00:09:00,2019-02-12 00:09:56.206229,0.18067338951765974,0.05362750000005175,0.32603246694256866,0.21833463157901128,Good
2019-02-12 00:09:00,2019-02-12 00:09:55.631082,0.0008917424329264887,0.06106849999999879,0.32658660494662395,0.21787366666673413,Good
2019-02-12 00:09:00,2019-02-12 00:09:00.727481,0.2447504609915519,0.06318699999999962,0.32636241039730035,0.20544652631585344,Good
2019-02-12 00:09:00,2019-02-12 00:09:00.803576,0.004468664498311832,0.06455899999999977,0.32570977265398465,0.19858205000006074,Good
2019-02-12 00:09:00,2019-02-12 00:09:55.093792,0.014488194768838043,0.3350824999997157,0.3258848214730965,0.23369483333340085,Inconsistent
2019-02-12 00:09:00,2019-02-12 00:09:56.145183,0.07596822455125833,0.2723285000000142,0.3260362773596924,0.2274493333334008,Inconsistent
2019-02-12 00:09:00,2019-02-12 00:09:55.738788,0.0024609767477889693,0.05389749999997732,0.3260447942934496,0.21744644444451192,Good
2019-02-12 00:09:00,2019-02-12 00:09:55.564064,0.016216949341191684,0.4582405000000006,0.32603084076581784,0.23972844444451194,Inconsistent
2019-02-12 00:09:00,2019-02-12 00:09:55.678002,0.0004887542992342116,0.03997850000000109,0.3260351920651597,0.21666166666673412,Good
2019-02-12 00:10:00,2019-02-12 00:10:56.378088,0.09020704048670568,0.4665930000000284,0.3516224840449983,0.3841450000000716,Inconsistent
2019-02-12 00:10:00,2019-02-12 00:10:57.478522,0.02274533202591627,1.0312639999999758,0.3499506998430413,0.36404533333340094,Inconsistent
2019-02-12 00:10:00,2019-02-12 00:10:06.661363,0.05148553340679739,0.2673419999999909,0.3506034275004025,0.3530850555556231,Good
2019-02-12 00:10:00,2019-02-12 00:10:06.386961,0.004468444969216592,0.0662099999999995,0.35163198060197964,0.35812876470595384,Good
2019-02-12 00:10:00,2019-02-12 00:10:06.313332,0.245083205046888,0.059546999999999226,0.3523675602013022,0.376373687500076,Good
2019-02-12 00:10:00,2019-02-12 00:10:55.805164,0.0029814278238713666,0.05240799999999257,0.3505638749052133,0.3532673333334009,Good
2019-02-12 00:10:00,2019-02-12 00:10:06.246886,1.0612675765053148,2.695199999999641,0.35308481754499044,0.3974954666667477,Bad
2019-02-12 00:10:00,2019-02-12 00:10:03.540726,0.0020936801437186447,0.0608320000000026,0.3267989341451987,0.23337371428580106,Good
2019-02-12 00:10:00,2019-02-12 00:10:55.684525,0.000480732125128989,0.03966100000000218,0.35058028526766033,0.3532617222222897,Good
2019-02-12 00:10:00,2019-02-12 00:10:59.901158,0.2430127983725172,0.062111000000001075,0.35061269047281945,0.35745335000006084,Good
2019-02-12 00:10:00,2019-02-12 00:10:55.567309,0.016057657626029433,0.4605180000000012,0.3505845448641215,0.3531743888889565,Inconsistent
2019-02-12 00:10:00,2019-02-12 00:10:00.518723,0.24293712408915266,0.059016000000002164,0.32738660358924115,0.2338825625000759,Good
2019-02-12 00:10:00,2019-02-12 00:10:00.590436,0.00274383358982943,0.05892099999999889,0.32676468109521445,0.2335154375000759,Good
2019-02-12 00:10:00,2019-02-12 00:10:59.968701,0.0030966449876904945,0.05937099999999945,0.3499110787639311,0.3432803809524389,Good
2019-02-12 00:10:00,2019-02-12 00:10:55.745687,0.002450746674846316,0.05381999999995464,0.3505814901102755,0.3532641666667342,Good
2019-02-12 00:10:00,2019-02-12 00:10:55.099018,0.014599908728934663,0.3198599999994313,0.35059957688522275,0.3533167777778453,Good
2019-02-12 00:10:00,2019-02-12 00:10:55.904232,0.027609602118705598,0.09224100000000483,0.3505689094893043,0.3530350000000675,Good
2019-02-12 00:10:00,2019-02-12 00:10:56.439879,0.1806516176137559,0.05494100000010348,0.3509351315663973,0.3658558888889565,Good
2019-02-12 00:10:00,2019-02-12 00:10:55.636597,0.001009993542340961,0.062231999999997574,0.3505811689094853,0.3532976111111787,Good
2019-02-12 00:10:00,2019-02-12 00:10:00.451228,0.2372011232696771,0.6522100000000006,0.3280110297800387,0.2455403333334143,Inconsistent
2019-02-12 00:10:00,2019-02-12 00:10:59.829082,0.23795535430560846,0.5916275000000003,0.35133512313292403,0.37283478947374826,Inconsistent
2019-02-12 00:11:00,2019-02-12 00:11:59.855506,0.24148140807485624,0.9368400000000006,0.3862285664373056,0.3596098888889564,Inconsistent
2019-02-12 00:11:00,2019-02-12 00:11:55.754717,0.002908285257714973,0.05271899999999628,0.3829531127186778,0.32155642105269555,Good
2019-02-12 00:11:00,2019-02-12 00:11:55.096149,0.01489810134562512,0.31784599999971563,0.3838516176919928,0.3380728947369061,Good
2019-02-12 00:11:00,2019-02-12 00:11:56.354786,0.18072454243657976,0.056879000000051735,0.3838957672683867,0.3272165000000608,Good
2019-02-12 00:11:00,2019-02-12 00:11:05.314727,0.0038426890481396987,0.06557749999999976,0.3849769591083488,0.4253390476191055,Good
2019-02-12 00:11:00,2019-02-12 00:11:02.797500,0.0020821865669908885,0.0601640000000013,0.3523465585242242,0.3420124736842746,Good
2019-02-12 00:11:00,2019-02-12 00:11:05.585850,0.05304200948477071,0.2655369999999955,0.3838563840568438,0.417993272727328,Good
2019-02-12 00:11:00,2019-02-12 00:11:55.694523,0.002973784350047469,0.050509999999977316,0.3829500845423931,0.32159800000006394,Good
2019-02-12 00:11:00,2019-02-12 00:11:56.288830,0.09067347465881777,0.44596700000001416,0.3846783326802776,0.3413427894737482,Inconsistent
2019-02-12 00:11:00,2019-02-12 00:11:55.640427,0.0004997084771687273,0.040016000000001085,0.3829754661072375,0.3212012105263797,Good
